id,eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
143639,201501290061,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265289000000003,32.301866,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),Bus,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143640,201501290062,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.263388,32.264418,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,1,Business,1.0,Gas/Oil/Electric,Bus,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143641,201501290063,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Unknown,30.329237,31.216846999999998,4.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,2,Government (General),21.0,Government Building/Facility/Office,Post Office,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143642,201501290064,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Faiyum,Unknown,29.311745000000002,30.837809999999998,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway Tracks,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143649,201501290099,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Unknown,30.329237,31.216846999999998,4.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,16,Telecommunication,90.0,Telephone/Telegraph,Telephone Exchange,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143650,201501290100,2015,1,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Qaseimah,30.666689,34.368584000000006,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
143699,201501300071,2015,1,30,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.13012,29.778370000000002,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,11,Maritime,60.0,Port,Gate 8,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143701,201501300073,2015,1,30,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.238397999999997,29.967003000000002,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143738,201501310017,2015,1,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,2,Government (General),18.0,"Government Personnel (excluding police, military)",Traffic Department Employee,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
143739,201501310018,2015,1,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,3.0,0,0.0,START Primary Collection,0,0,0,0
143740,201501310019,2015,1,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
143741,201501310020,2015,1,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,0,1.0,0.0,0,0,9,Unknown,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,13,Unknown,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143742,201501310021,2015,1,31,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Muslim Brotherhood,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,1,0,1
143772,201501310104,2015,1,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Convoy,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143791,201502010032,2015,2,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,0,0,0,0
143802,201502010101,2015,2,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76.0,House/Apartment/Residence,House,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
143807,201502010114,2015,2,1,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200015999999998,29.918828,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Post Office,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143808,201502010115,2015,2,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0
143831,201502020012,2015,2,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Conscript,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143832,201502020013,2015,2,2,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Unknown,30.329237,31.216846999999998,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143871,201502030008,2015,2,3,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200015999999998,29.918828,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,-9,0.0,START Primary Collection,-9,-9,0,-9
143872,201502030009,2015,2,3,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,6,Airports & Aircraft,44.0,Airport,Terminal 1,60.0,Egypt,Popular Resistance Movement (Egypt),0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0
143873,201502030010,2015,2,3,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Electricity Transformer,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143885,201502030030,2015,2,3,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Convoy,60.0,Egypt,Hamas (Islamic Resistance Movement),0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,1,1,0,1
143886,201502030031,2015,2,3,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Car,60.0,Egypt,Popular Resistance Movement (Egypt),0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0
143887,201502030032,2015,2,3,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicles,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
143888,201502030033,2015,2,3,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish district,31.131940000000004,33.803232,3.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143889,201502030034,2015,2,3,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200015999999998,29.918828,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,1.0,Gas/Oil/Electric,Gas Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
143891,201502030036,2015,2,2,0,60,Egypt,10,Middle East & North Africa,Giza,Unknown,28.766621999999998,29.232079,4.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,3.0,Bank/Commerce,Bank Branch,60.0,Egypt,Popular Resistance Movement (Egypt),0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,0,0,0,0
143892,201502030037,2015,2,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Arish-Ashkelon Pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
143893,201502030039,2015,2,3,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Building,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
143970,201502040106,2015,2,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143971,201502040107,2015,2,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143972,201502040108,2015,2,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
143977,201502050002,2015,2,5,0,60,Egypt,10,Middle East & North Africa,Monufia,Quweisna,30.544003999999997,31.135253999999996,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,1,Business,2.0,Restaurant/Bar/Café,Restaurant,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
143978,201502050003,2015,2,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Housing,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
144037,201502060058,2015,2,6,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200015999999998,29.918828,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,6.0,Medical/Pharmaceutical,Hospital,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144038,201502060059,2015,2,6,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200015999999998,29.918828,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,2,Government (General),17.0,Head of State,Rally for President: Abdel Fattah el-Sisi,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144117,201502080031,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Helwan,29.831976,31.337257,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,Restaurant,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
144139,201502080076,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Helwan,29.831976,31.337257,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Bank Branch,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
144140,201502080077,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Giza,Sixth of October,29.997915000000003,30.963032000000002,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Youth Center,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144141,201502080078,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Ismailia,Qantara Gharb,30.647353999999996,32.253088,2.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,School,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144142,201502080079,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Ismailia,Qantara Gharb,30.647353999999996,32.253088,2.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,School,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144143,201502080080,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Ismailia,Qantara Gharb,30.647353999999996,32.253088,2.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,School,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144144,201502080081,2015,2,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Helwan,29.831976,31.337257,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144147,201502080108,2015,2,8,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,College,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144149,201502090003,2015,2,7,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,10,Journalists & Media,55.0,Television Journalist/Staff/Facility,Television Station,113.0,Libya,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,1,1
144208,201502090093,2015,2,9,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),8,Educational Institution,50.0,Other Personnel,School Employee: Muhammad S. I.,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,1.0,0,1.0,START Primary Collection,0,0,0,0
144209,201502090094,2015,2,9,0,60,Egypt,10,Middle East & North Africa,Kafr el-Sheikh,Unknown,31.10632,30.941975,4.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,"Officers: Abdel Hamid Ahmed, Sherif Abdel Latif",60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
144221,201502100015,2015,2,10,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.282653999999997,30.016884,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",First Montazah Police Station,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144222,201502100016,2015,2,10,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.282653999999997,30.016884,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Second Montazah Police Station,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144223,201502100017,2015,2,10,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.248222,29.9748,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Raml Police Station,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144224,201502100018,2015,2,10,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.210951,29.946908,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Station,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144225,201502100019,2015,2,10,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.255534,29.9832,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144226,201502100020,2015,2,10,0,60,Egypt,10,Middle East & North Africa,Alexandria,Toson,31.303614000000003,30.057510999999998,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Local Administration Building,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144239,201502100036,2015,2,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Conscript,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144240,201502100037,2015,2,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,13,Other,63.0,Ambulance,Ambulance,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
144267,201502100103,2015,2,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicles,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144319,201502110115,2015,2,11,0,60,Egypt,10,Middle East & North Africa,Cairo,Helwan,29.831976,31.337257,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Cell Phone Store,60.0,Egypt,Popular Resistance Movement (Egypt),0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,0,0,0
144344,201502120048,2015,2,12,0,60,Egypt,10,Middle East & North Africa,North Sinai,Al-Mulayz,30.426389,33.148610999999995,2.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Conscript,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
144400,201502130017,2015,2,13,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Convoy,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,1.0,-9,0.0,START Primary Collection,0,0,0,0
144445,201502140016,2015,2,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,1,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,0,0,0,0
144446,201502140017,2015,2,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Baghdad,30.65881,33.717453000000006,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldier,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144526,201502150052,2015,2,15,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Banha,30.465684999999997,31.184652000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
144571,201502160029,2015,2,16,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144622,201502170089,2015,2,17,0,60,Egypt,10,Middle East & North Africa,Gharbia,Unknown,30.875356,31.033509999999996,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
144623,201502170090,2015,2,17,0,60,Egypt,10,Middle East & North Africa,Beheira,Unknown,30.848098999999998,30.343551,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144624,201502170091,2015,2,17,0,60,Egypt,10,Middle East & North Africa,Giza,Unknown,28.766621999999998,29.232079,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Buildings,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
144625,201502170092,2015,2,17,0,60,Egypt,10,Middle East & North Africa,Sohag,Unknown,26.558522999999997,31.695478,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,Prosecution Headquarters,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
144626,201502170093,2015,2,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76.0,House/Apartment/Residence,House,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
144628,201502170098,2015,2,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Camp,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
